episode,reward,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38
27,1.9393564653020297,0.8416646718978882,0.21675553917884827,0.9038766026496887,-0.5681569576263428,-0.410696417093277,-0.5401690006256104,-0.12467478215694427,-0.03429245948791504,-1.0057860612869263,0.15781044960021973,0.2926155626773834,0.24138453602790833,0.033584047177258665,-0.019304388291341137,0.061837042148725735,0.022967703977440426,0.03871814355899063,0.015013054098306606,0.009012930888118715,0.018106086464389236,0.07830691840823302,0.30063172368570346,0.18600723887410323,0.08522368550935423,0.21816165999072287,0.25455751030867874,-0.13850549264913256,0.15256915601698673,0.07743600225534783,0.3539739114123343,-0.0314868045157552,0.09412649498654892,-0.22597292041155134,0.02691389573438581,0.08928717778487542,0.016675490860191173,0.18805344810673044,-0.17017763831162872,0.3323416536395494,0.0038147950054389884,-0.25496259474103794,-0.30409166993466513,0.0805389647921312,-0.1864811093097582,0.3230323106973156,0.1404218903850777,-0.5210562819042032,0.2572228803167308,0.1716759142708999,-0.3485424771702926,0.027000000000000017
28,2.014721163964124,-0.36726200580596924,-0.3203366994857788,0.33699434995651245,-0.39808011054992676,0.30833232402801514,0.16909030079841614,0.49967825412750244,-0.5783243179321289,-0.8366991281509399,0.0724392980337143,0.3164844512939453,-0.5292876958847046,0.0333754738750115,-0.009738857954700678,0.06049337879696251,0.05247950320856447,0.02623215636308155,0.002776517073757134,0.008834859905203387,0.005135238816790841,0.12563935452952987,0.3330788433465293,0.20329117830801216,0.0745838215214539,0.2605019001295952,0.2572165739642366,-0.10643802464825586,0.19910423104139935,0.11872495926583472,0.2940333467456494,-0.031118048097848836,-0.04392919636004166,-0.22537893818130209,-0.00440572296293382,0.0983965599720172,0.0663358587564775,0.15438004735053074,-0.1871133084089724,0.3343098806146707,0.004351352840401681,-0.29832524474827576,-0.2260934441726158,0.06327672745771705,-0.08255797985937983,0.3230323106973156,0.1404218903850777,-0.5210562819042032,0.2572228803167308,0.1716759142708999,-0.3485424771702926,0.028000000000000018
29,2.06244288446495,-0.9327144622802734,-0.417182594537735,0.2592478096485138,-0.36639758944511414,0.11389888823032379,0.11802683770656586,0.05336085706949234,0.08699339628219604,-0.7257286310195923,0.002928897738456726,0.45240163803100586,0.8619866371154785,0.032156796523059555,1.7319056518978267e-05,0.058924841774327885,0.05914461061100497,0.0024420907034657796,-0.005608279980024897,0.006380731112370475,-0.008584378277887115,0.17546683447181213,0.3547224801231055,0.2163337304346393,0.0549489096240295,0.3019286562716449,0.2509978398594304,-0.06706006479177339,0.23568534847250422,0.1589397863811056,0.31899956815199404,-0.04230996802447456,-0.042270089174183866,-0.2214914693376134,0.05527031794035885,0.10298799609884705,-0.0013711262473537994,0.11926225756541706,-0.18984356346441922,0.336118038383431,0.0021241681385945166,-0.3296243332775021,-0.155675511415421,0.018877928387242626,-0.4287811323545613,0.3230323106973156,0.1404218903850777,-0.5210562819042032,0.2572228803167308,0.1716759142708999,-0.3485424771702926,0.02900000000000002
30,2.114864223573031,-0.22720104455947876,-0.7990475296974182,0.1709246188402176,-0.46035659313201904,-0.024103835225105286,0.07813366502523422,0.5605557560920715,-0.41478538513183594,-0.6282258629798889,0.2487116903066635,0.5723370313644409,0.22695167362689972,0.02956604739948716,0.009302747001975763,0.05724566106129994,0.07412082366207703,0.006878041754456233,-0.043763386137102976,0.0008906452734176375,-0.022273713245106366,0.21740724797124658,0.240529088412454,0.2193282729512257,-0.016562599644874977,0.3407948572122741,0.225774779565478,-0.02124226875599352,0.2681837141740114,0.19941758382528094,0.3044751133107655,-0.056834816096343416,-0.08006772335462976,-0.2157896083402193,0.03706102316579776,0.1093065114936839,0.048267774707388196,0.0824754614549076,-0.20175126786121594,0.3371405067327533,-0.0030554477225826116,-0.3478022993290264,-0.07987928973036208,0.0015147523781091346,0.06051063151751262,0.3230323106973156,0.1404218903850777,-0.5210562819042032,0.2572228803167308,0.1716759142708999,-0.3485424771702926,0.03000000000000002
31,1.9835615310454315,-0.9288570880889893,-1.2552131414413452,-0.642690896987915,-0.002794981002807617,-0.38846954703330994,0.1132810190320015,0.6078034043312073,-0.06950943171977997,-0.9650704860687256,0.07380107790231705,0.8404116630554199,-0.3967133164405823,0.023805027190259807,0.018310793715858174,0.05544255410200914,0.08713573089824715,-0.007731575582789102,-0.0991643642971996,-0.010280437582503967,-0.03279299073937833,0.25168919529968553,0.2253373029183254,0.19867598439639314,-0.1581887470437005,0.37669004215859864,0.21202431248359352,0.03052640637821715,0.3014727198703758,0.2374581049063713,0.27349953551261735,-0.0740316696237836,-0.05153699602169881,-0.2050814333410162,0.10519969871144244,0.11406913181982607,0.005371144158620663,0.04542022858562912,-0.1976765545812465,0.3379439401528117,-0.0012592223809329572,-0.3505042093440904,0.021743031873472284,0.022143258679343497,0.1671620414939169,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.03100000000000002
32,2.052423317225311,-0.5546876192092896,-0.8533589243888855,-1.3356268405914307,-0.377130925655365,-0.12475573271512985,-0.025083906948566437,0.14949357509613037,0.10478604584932327,-0.6832160353660583,-0.03216265141963959,0.641544759273529,0.2717115879058838,0.01381678727348356,0.02596434955649322,0.053775726165939876,0.1041935612404391,-0.0419955452917297,-0.16825830181435106,-0.028612121818634997,-0.040093937029012455,0.2732380440079181,0.09767142569604453,0.14579656697208107,-0.3237647659033597,0.4070084214927849,0.1672436710111463,0.08941151156066367,0.3425467356413236,0.26478896229421445,0.174889282903589,-0.08592073730920184,-0.06692327441873196,-0.18776631545579772,0.14120989397054157,0.11846223255382632,0.02615322112053468,0.006289829901126395,-0.2171602994100834,0.33996672229618835,0.007806134147318564,-0.3328737927006235,0.1517983856128903,0.022224052233796452,-0.1150317691750893,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.03200000000000002
33,2.050703616723333,-0.39584705233573914,0.2606060206890106,-1.3722472190856934,0.144188791513443,-0.5018097758293152,-0.29214024543762207,-0.22681036591529846,-0.043983545154333115,-0.8402336835861206,0.1593380868434906,0.2257736474275589,0.19575545191764832,0.005033070750497799,0.0312701643243118,0.05254708974800692,0.102360078640892,-0.07718799051998536,0.06536043252404708,-0.04567925799170066,-0.044529414684356936,0.27958243551659306,-7.99588449177634e-06,0.07228695495485524,-0.28536394179199687,0.4295145852614163,0.10875631754920644,0.14306278291062702,0.13835340447791036,0.2822731930804971,0.09880984231257048,-0.10012606548568351,0.0001356838556269694,-0.17042779497213625,0.11141725740697375,0.12639589908635054,0.011920039810130716,-0.03650957693759463,-0.2394535145089053,0.33983752697235986,-0.04882775698071504,-0.29250805719999484,0.27231472946934726,0.026384736270198213,0.13406050667500544,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.03300000000000002
34,1.8759392898895673,-1.029997706413269,0.5978447198867798,-1.882446527481079,0.1607191562652588,-0.7169113159179688,-0.8091771006584167,-0.30184388160705566,0.22797517478466034,-0.7861999273300171,-0.04149039834737778,0.596209704875946,-0.03447917103767395,0.00825844887122805,0.03261233107723529,0.05222684732599218,0.1133700316026484,-0.09036158376686147,0.06660901311171114,-0.04697964447715233,-0.05147038235554505,0.2719840751095434,-0.08533350373423189,0.021816456960124908,-0.21574091558620065,0.433347092077376,-0.02358848208425611,0.17208452951853812,0.16346356517830227,0.27708121295458676,-0.1368124553256718,-0.09947771067713522,0.029178301013781962,-0.1639953877442763,0.010866734764533969,0.13328559282240932,0.03252401234042403,-0.08604447311273436,-0.27650255836530674,0.3311442219800949,-0.06467364786693525,-0.24650617058089683,0.2627204706923623,0.04359494495746285,0.0855637273422023,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.03400000000000002
35,2.019146489465232,-0.16151189804077148,0.3973543345928192,-1.6355904340744019,0.4215741455554962,-0.2635050117969513,-0.9738229513168335,0.47822391986846924,-0.1257503479719162,-0.35293084383010864,0.042982012033462524,0.5741208791732788,-0.5826754570007324,0.012475897318320307,0.02942216209685828,0.05298182780161714,0.12478929706610097,-0.10070512407849962,0.07714902447607992,-0.04821370838869361,-0.06010877019468213,0.24585584164275115,-0.23207996596353667,-0.005377507668861905,-0.09254870675841494,0.41523380121539216,-0.15213390670884994,0.20267594767781788,0.17698296094034316,0.24273879273451152,-0.29185142750133547,-0.09106691498571792,0.04218400124521378,-0.172992870475898,-0.10137316890170885,0.14734843750075077,0.09978094177537739,-0.14168284069646433,-0.30746080305380585,0.31747574349075613,-0.09430667988865923,-0.20372805842753125,0.24382658297814988,0.05470296427234531,0.052705869111367085,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.035000000000000024
36,2.058108650807303,-0.4780082106590271,0.2887083888053894,-1.1431119441986084,-0.2306949645280838,-0.16665011644363403,-1.1029033660888672,-0.38356608152389526,0.024665534496307373,-0.3554098308086395,-0.28527218103408813,0.6130992770195007,-0.03598204255104065,0.016858235785618302,0.024637116465923464,0.054073653894093784,0.1270732058013036,-0.1125251254391057,0.07858090416159941,-0.04985444802528783,-0.06771129222152708,0.2105801853575118,-0.24885403695690275,-0.014763448599672872,-0.024172561605618998,0.3816103526784955,-0.2310641664739559,0.23869191784445887,0.22246054108677696,0.20527626897170678,-0.29337495939385916,-0.08199416160265395,0.05310853899806567,-0.18293650477247833,-0.05200738971540901,0.16483361801138788,0.09623074676672487,-0.19715682380961963,-0.29135470695597093,0.29841682082060916,-0.120937042789517,-0.16199048054778176,0.24354678019904408,0.06154854732317284,0.02448082813604866,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.036000000000000025
37,2.1036768668671844,-0.002254992723464966,0.07993744313716888,-1.4344953298568726,-0.31548088788986206,0.07761195302009583,-0.658776044845581,0.14280614256858826,-0.8098491430282593,0.2161002904176712,-0.5535444021224976,0.33536261320114136,-0.621298611164093,0.021254943753587822,0.01787649356310814,0.05553340678415683,0.13025493738215715,-0.1252096336040569,0.07612524982674927,-0.05187366045644727,-0.07432820953255452,0.1667208308742261,-0.33057260662486676,-0.01075420518799588,0.037477822083792675,0.3317809211804686,-0.3366489982095348,0.26926543773569406,0.1444952926158356,0.16496564040418923,-0.3248947955653324,-0.07355652978860233,0.04507180092444453,-0.1983648457227607,-0.14255382495300592,0.18386999072810117,0.10921498794907919,-0.25146524147606997,-0.29068912312004036,0.2745972472459743,-0.1504075166185187,-0.12260847026067855,0.2220714251415894,0.06397309002846359,-0.0030465728860772498,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.037000000000000026
38,2.091555375411894,-0.045812323689460754,-0.004510045051574707,-1.1402103900909424,-0.4344784617424011,0.9900213479995728,-0.29771021008491516,0.521538496017456,0.03443574905395508,0.2404126226902008,-0.7213917970657349,0.9481939077377319,-0.24337881803512573,0.025068321841796828,0.009259824269354941,0.05725389624593906,0.1212686716738967,-0.13651425570867748,0.06355801734007474,-0.05370362203630652,-0.07819626248777536,0.11593995052707017,-0.35572159033596434,-0.0001248557672480056,0.05357195139263112,0.2658298929847589,-0.42684649377559575,0.28162278224992515,0.029522492562265967,0.1225739635362975,-0.32773769720158513,-0.06764866458728887,0.050950284964991245,-0.21800079803961844,-0.1354901354480949,0.18482373126712692,-0.07216266164906995,-0.3027856940060974,-0.26523651187575326,0.24638211490963485,-0.171747710675492,-0.08730334114626424,0.19742075947692087,0.0627946392334962,-0.022524995175995235,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.03800000000000003
39,2.184827030640139,-0.17305916547775269,-0.2224079966545105,-0.5284759998321533,-0.09439615160226822,0.4283812642097473,-0.6343827843666077,0.5575835704803467,-0.7939555644989014,0.5387104153633118,-0.8540355563163757,0.9073259830474854,0.06579240411520004,0.028070829007111744,0.0014502963325285184,0.05867752058403695,0.11280000497842989,-0.1385607601226192,0.050146015098066515,-0.05442946509333444,-0.07939862734050276,0.06529078710156463,-0.3393865519154031,0.011500101300010016,0.05091207063757004,0.18908247544890183,-0.4774097827003528,0.2725558343533572,-0.08660390369233952,0.09007430610466953,-0.2157078538268175,-0.06493392833589759,0.015452391759383085,-0.2286604513722823,-0.03736411586111664,0.17774093799195378,-0.037974147269538426,-0.3474435946238306,-0.22417730046974682,0.21559807198252717,-0.18162543049162067,-0.052940437187502284,0.20330747369606633,0.05915829006295084,-0.03836685452232192,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.03900000000000003
40,2.039550586680295,0.36066296696662903,-0.18212777376174927,-0.6512110829353333,-0.3195212483406067,0.3833767771720886,-0.5504032969474792,0.46347251534461975,-0.12098068743944168,0.3323955833911896,-0.6842515468597412,0.9379673004150391,-0.07715142518281937,0.029893456472287833,-0.004610361182922387,0.05969390175917457,0.1061225016607881,-0.1229465900212235,0.03066739059310681,-0.05367329122305596,-0.07762950634815513,0.0151021568165765,-0.3444318900283784,0.018805386320876347,0.017628627873526138,0.10702129057314848,-0.49883031647399023,0.24942353579201684,-0.13819236044980968,0.06622479610510688,-0.16774234380803768,-0.0639272410579042,0.0018752970749826858,-0.22602010239445877,0.05663517267341127,0.1551346849663947,-0.20295704575912016,-0.3845413080861995,-0.18490536033753133,0.1830719617516849,-0.19011549944382575,-0.01824312644723058,0.20269815387566983,0.05416756896065034,-0.04448111221790238,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.04000000000000003
41,2.092601209199853,0.28188183903694153,-0.013924501836299896,-0.40648433566093445,0.26346445083618164,0.8263133764266968,-0.3442368507385254,-0.14722828567028046,0.3916107416152954,0.4763892889022827,-0.7085460424423218,0.8523883819580078,0.391780287027359,0.030367865536958194,-0.008713307936968557,0.06033797289328883,0.10535565510617917,-0.11793653769803941,0.010233361272971047,-0.05133487501065979,-0.07329603454057566,-0.029211343330002002,-0.2775609208847309,0.02026126467461081,-0.007250359387255146,0.02098846245356944,-0.5244353120009533,0.2138784277539336,-0.21519969865393795,0.0484798520921978,-0.1260114472362322,-0.06340685685067828,0.011220888591034291,-0.2112122442912672,0.1404333896962401,0.1214176368329428,-0.2085516535167053,-0.41514880913988644,-0.15269252268455785,0.14965363024299558,-0.19335557717867716,0.017580284920454877,0.21342672918506098,0.04769374085996934,-0.05706555890349587,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.04100000000000003
42,2.2911176396954627,0.3315235376358032,0.30263423919677734,-0.4110548496246338,0.11164717376232147,0.8418772220611572,-0.6371771097183228,0.11333718150854111,0.37702512741088867,0.8418972492218018,0.06898108124732971,1.2431401014328003,0.1816609799861908,0.028121409649475508,-0.009434303615853797,0.06044742115365389,0.10240032672466275,-0.08139947607244426,-0.05292425565113698,-0.04493179298123542,-0.06871574484852258,-0.06245758701442158,-0.19956141589427628,0.021862726023858498,0.010784242374956596,-0.06495232925743318,-0.5088479563552323,0.1780733031185432,-0.17208918482892258,0.04124490778847806,-0.056962512311003945,-0.055906567182303246,0.08883543132155365,-0.18893184021546358,0.1724694637910748,0.09628867424158395,-0.1313063855492541,-0.4169930477081809,0.05381818963928556,0.09437041512475927,-0.43446517113520744,0.057657984658088544,0.24571461151985177,0.04093919825649949,-0.051949434347770634,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.04200000000000003
